time,run_cnt,dps_x,dps_y,dps_z,cal_adjust_x,cal_adjust_y,cal_adjust_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
74723,46,410,-961,61,257.68,-507.95,43.14,-6854.4,4487.34,-803.88,152.32,-453.05,17.86,
74821,46,391,-758,17,238.68,-304.95,-0.86,-6854.4,4487.34,-803.88,152.32,-453.05,17.86,
74918,46,402,-606,-25,249.68,-152.95,-42.86,-6854.4,4487.34,-803.88,152.32,-453.05,17.86,
75018,46,405,-990,-289,252.68,-536.95,-306.86,-6854.4,4487.34,-803.88,152.32,-453.05,17.86,
75120,46,311,-973,-230,158.68,-519.95,-247.86,-6854.4,4487.34,-803.88,152.32,-453.05,17.86,
75223,46,380,-854,53,227.68,-400.95,35.14,-6854.4,4487.34,-803.88,152.32,-453.05,17.86,
75320,46,178,-661,201,25.68,-207.95,183.14,-6854.4,4487.34,-803.88,152.32,-453.05,17.86,
75418,46,582,-1046,-105,429.68,-592.95,-122.86,-6854.4,4487.34,-803.88,152.32,-453.05,17.86,
75522,46,409,-915,229,256.68,-461.95,211.14,-6854.4,4487.34,-803.88,152.32,-453.05,17.86,
75622,47,276,-596,298,123.68,-142.95,280.14,-7006.72,4840.39,-821.74,152.32,-453.05,17.86,
75721,47,352,-1273,-11,199.68,-819.95,-28.86,-7006.72,4840.39,-821.74,152.32,-453.05,17.86,
75823,47,398,-981,-2,245.68,-527.95,-19.86,-7006.72,4840.39,-821.74,152.32,-453.05,17.86,
75921,47,416,-1055,220,263.68,-601.95,202.14,-7006.72,4840.39,-821.74,152.32,-453.05,17.86,
76022,47,207,-829,-98,54.68,-375.95,-115.86,-7006.72,4840.39,-821.74,152.32,-453.05,17.86,
76122,47,394,-1260,-327,241.68,-806.95,-344.86,-7006.72,4840.39,-821.74,152.32,-453.05,17.86,
76225,47,347,-545,-71,194.68,-91.95,-88.86,-7006.72,4840.39,-821.74,152.32,-453.05,17.86,
76323,47,260,-656,372,107.68,-202.95,354.14,-7006.72,4840.39,-821.74,152.32,-453.05,17.86,
76424,47,305,-960,-232,152.68,-506.95,-249.86,-7006.72,4840.39,-821.74,152.32,-453.05,17.86,
76525,47,434,-1196,-162,281.68,-742.95,-179.86,-7006.72,4840.39,-821.74,152.32,-453.05,17.86,
76628,48,286,-367,171,133.68,86.05,153.14,-7159.04,4893.44,-839.61,152.32,-453.05,17.86,
76726,48,245,-641,60,92.68,-187.95,42.14,-7159.04,4893.44,-839.61,152.32,-453.05,17.86,
76823,48,365,-814,73,212.68,-360.95,55.14,-7159.04,4893.44,-839.61,152.32,-453.05,17.86,
76920,48,201,-718,247,48.68,-264.95,229.14,-7159.04,4893.44,-839.61,152.32,-453.05,17.86,
77019,48,468,-1050,-20,315.68,-596.95,-37.86,-7159.04,4893.44,-839.61,152.32,-453.05,17.86,
77120,48,440,-1022,-289,287.68,-568.95,-306.86,-7159.04,4893.44,-839.61,152.32,-453.05,17.86,
77222,48,342,-800,32,189.68,-346.95,14.14,-7159.04,4893.44,-839.61,152.32,-453.05,17.86,
77321,48,311,-897,36,158.68,-443.95,18.14,-7159.04,4893.44,-839.61,152.32,-453.05,17.86,
77418,48,393,-883,-189,240.68,-429.95,-206.86,-7159.04,4893.44,-839.61,152.32,-453.05,17.86,
77520,48,382,-1276,-98,229.68,-822.95,-115.86,-7159.04,4893.44,-839.61,152.32,-453.05,17.86,
77623,49,362,-966,-206,209.68,-512.95,-223.86,-7311.36,5046.5,-857.47,152.32,-453.05,17.86,
