time,run_cnt,dps_x,dps_y,dps_z,cal_adjust_x,cal_adjust_y,cal_adjust_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
83848,55,440,-852,-144,18.4,170.99,29.4,-868.41,4715.28,3393.58,421.6,-1022.99,-173.4,
83948,55,457,-971,-29,35.4,51.99,144.4,-868.41,4715.28,3393.58,421.6,-1022.99,-173.4,
84046,55,408,-850,370,-13.6,172.99,543.4,-868.41,4715.28,3393.58,421.6,-1022.99,-173.4,
84148,55,73,-771,17,-348.6,251.99,190.4,-868.41,4715.28,3393.58,421.6,-1022.99,-173.4,
84247,55,585,-1050,-460,163.4,-27.01,-286.6,-868.41,4715.28,3393.58,421.6,-1022.99,-173.4,
84352,55,348,-870,76,-73.6,152.99,249.4,-868.41,4715.28,3393.58,421.6,-1022.99,-173.4,
84482,56,360,-799,24,-61.6,223.99,197.4,-944.11,4874.87,3569.18,421.6,-1022.99,-173.4,
84551,56,444,-976,232,22.4,46.99,405.4,-944.11,4874.87,3569.18,421.6,-1022.99,-173.4,
84649,56,567,-991,-130,145.4,31.99,43.4,-944.11,4874.87,3569.18,421.6,-1022.99,-173.4,
84750,56,518,-1397,-86,96.4,-374.01,87.4,-944.11,4874.87,3569.18,421.6,-1022.99,-173.4,
84850,56,465,-970,217,43.4,52.99,390.4,-944.11,4874.87,3569.18,421.6,-1022.99,-173.4,
84950,56,197,-654,326,-224.6,368.99,499.4,-944.11,4874.87,3569.18,421.6,-1022.99,-173.4,
85051,56,430,-1068,-120,8.4,-45.01,53.4,-944.11,4874.87,3569.18,421.6,-1022.99,-173.4,
85151,56,330,-858,-153,-91.6,164.99,20.4,-944.11,4874.87,3569.18,421.6,-1022.99,-173.4,
85252,56,646,-950,-349,224.4,72.99,-175.6,-944.11,4874.87,3569.18,421.6,-1022.99,-173.4,
85354,56,445,-868,14,23.4,154.99,187.4,-944.11,4874.87,3569.18,421.6,-1022.99,-173.4,
85483,57,147,-909,-136,-274.6,113.99,37.4,-925.51,4944.76,3740.08,421.6,-1022.99,-173.4,
85555,57,575,-1042,-284,153.4,-19.01,-110.6,-925.51,4944.76,3740.08,421.6,-1022.99,-173.4,
85659,57,555,-1197,-537,133.4,-174.01,-363.6,-925.51,4944.76,3740.08,421.6,-1022.99,-173.4,
85764,57,371,-853,157,-50.6,169.99,330.4,-925.51,4944.76,3740.08,421.6,-1022.99,-173.4,
85865,57,398,-988,-248,-23.6,34.99,-74.6,-925.51,4944.76,3740.08,421.6,-1022.99,-173.4,
85965,57,506,-1165,-114,84.4,-142.01,59.4,-925.51,4944.76,3740.08,421.6,-1022.99,-173.4,
86068,57,342,-1022,198,-79.6,0.99,371.4,-925.51,4944.76,3740.08,421.6,-1022.99,-173.4,
86167,57,516,-991,96,94.4,31.99,269.4,-925.51,4944.76,3740.08,421.6,-1022.99,-173.4,
86265,57,128,-675,323,-293.6,347.99,496.4,-925.51,4944.76,3740.08,421.6,-1022.99,-173.4,
86367,57,341,-949,-153,-80.6,73.99,20.4,-925.51,4944.76,3740.08,421.6,-1022.99,-173.4,
86498,58,391,-960,-261,-30.6,62.99,-87.6,-959.21,4988.66,3843.67,421.6,-1022.99,-173.4,
86567,58,490,-335,131,68.4,687.99,304.4,-959.21,4988.66,3843.67,421.6,-1022.99,-173.4,
86668,58,330,-762,-150,-91.6,260.99,23.4,-959.21,4988.66,3843.67,421.6,-1022.99,-173.4,
86768,58,557,-1078,-249,135.4,-55.01,-75.6,-959.21,4988.66,3843.67,421.6,-1022.99,-173.4,
86872,58,419,-910,-341,-2.6,112.99,-167.6,-959.21,4988.66,3843.67,421.6,-1022.99,-173.4,
86974,58,307,-934,-326,-114.6,88.99,-152.6,-959.21,4988.66,3843.67,421.6,-1022.99,-173.4,
87076,58,520,-942,42,98.4,80.99,215.4,-959.21,4988.66,3843.67,421.6,-1022.99,-173.4,
87175,58,503,-697,260,81.4,325.99,433.4,-959.21,4988.66,3843.67,421.6,-1022.99,-173.4,
87274,58,262,-916,269,-159.6,106.99,442.4,-959.21,4988.66,3843.67,421.6,-1022.99,-173.4,
87376,58,307,-1219,-330,-114.6,-196.01,-156.6,-959.21,4988.66,3843.67,421.6,-1022.99,-173.4,
87513,59,415,-1233,-367,-6.6,-210.01,-193.6,-972.22,5136.35,3921.57,421.6,-1022.99,-173.4,
87586,59,458,-910,143,36.4,112.99,316.4,-972.22,5136.35,3921.57,421.6,-1022.99,-173.4,
87687,59,508,-712,-31,86.4,310.99,142.4,-972.22,5136.35,3921.57,421.6,-1022.99,-173.4,
87786,59,575,-1096,-174,153.4,-73.01,-0.6,-972.22,5136.35,3921.57,421.6,-1022.99,-173.4,
87888,59,319,-1052,149,-102.6,-29.01,322.4,-972.22,5136.35,3921.57,421.6,-1022.99,-173.4,
87992,59,393,-1431,-635,-28.6,-408.01,-461.6,-972.22,5136.35,3921.57,421.6,-1022.99,-173.4,
88096,59,338,-742,210,-83.6,280.99,383.4,-972.22,5136.35,3921.57,421.6,-1022.99,-173.4,
88198,59,414,-1008,-105,-7.6,14.99,68.4,-972.22,5136.35,3921.57,421.6,-1022.99,-173.4,
88297,59,586,-1001,-264,164.4,21.99,-90.6,-972.22,5136.35,3921.57,421.6,-1022.99,-173.4,
88399,59,429,-659,-62,7.4,363.99,111.4,-972.22,5136.35,3921.57,421.6,-1022.99,-173.4,
88528,60,355,-983,-331,-66.6,39.99,-157.6,-950.32,5174.95,3981.36,421.6,-1022.99,-173.4,
88600,60,479,-984,-35,57.4,38.99,138.4,-950.32,5174.95,3981.36,421.6,-1022.99,-173.4,
88698,60,438,-1066,-382,16.4,-43.01,-208.6,-950.32,5174.95,3981.36,421.6,-1022.99,-173.4,
88802,60,434,-800,203,12.4,222.99,376.4,-950.32,5174.95,3981.36,421.6,-1022.99,-173.4,
88902,60,390,-904,-113,-31.6,118.99,60.4,-950.32,5174.95,3981.36,421.6,-1022.99,-173.4,
89003,60,478,-1184,-439,56.4,-161.01,-265.6,-950.32,5174.95,3981.36,421.6,-1022.99,-173.4,
89107,60,314,-696,96,-107.6,326.99,269.4,-950.32,5174.95,3981.36,421.6,-1022.99,-173.4,
89207,60,462,-1070,-91,40.4,-47.01,82.4,-950.32,5174.95,3981.36,421.6,-1022.99,-173.4,
89308,60,364,-1091,-153,-57.6,-68.01,20.4,-950.32,5174.95,3981.36,421.6,-1022.99,-173.4,
89409,60,278,-775,95,-143.6,247.99,268.4,-950.32,5174.95,3981.36,421.6,-1022.99,-173.4,
89541,61,424,-748,-50,2.4,274.99,123.4,-972.72,5242.64,4039.76,421.6,-1022.99,-173.4,
89609,61,511,-1125,-15,89.4,-102.01,158.4,-972.72,5242.64,4039.76,421.6,-1022.99,-173.4,
89711,61,426,-1030,60,4.4,-7.01,233.4,-972.72,5242.64,4039.76,421.6,-1022.99,-173.4,
89808,61,310,-952,-33,-111.6,70.99,140.4,-972.72,5242.64,4039.76,421.6,-1022.99,-173.4,
89910,61,551,-801,-206,129.4,221.99,-32.6,-972.72,5242.64,4039.76,421.6,-1022.99,-173.4,
90012,61,565,-1010,-351,143.4,12.99,-177.6,-972.72,5242.64,4039.76,421.6,-1022.99,-173.4,
90115,61,452,-813,-289,30.4,209.99,-115.6,-972.72,5242.64,4039.76,421.6,-1022.99,-173.4,
90217,61,264,-783,57,-157.6,239.99,230.4,-972.72,5242.64,4039.76,421.6,-1022.99,-173.4,
90317,61,285,-983,-50,-136.6,39.99,123.4,-972.72,5242.64,4039.76,421.6,-1022.99,-173.4,
90419,61,150,-823,-211,-271.6,199.99,-37.6,-972.72,5242.64,4039.76,421.6,-1022.99,-173.4,
90552,62,300,-950,-516,-121.6,72.99,-342.6,-1000.52,5358.83,4104.36,421.6,-1022.99,-173.4,
90626,62,540,-1073,-508,118.4,-50.01,-334.6,-1000.52,5358.83,4104.36,421.6,-1022.99,-173.4,
90731,62,544,-984,10,122.4,38.99,183.4,-1000.52,5358.83,4104.36,421.6,-1022.99,-173.4,
90830,62,454,-1205,-409,32.4,-182.01,-235.6,-1000.52,5358.83,4104.36,421.6,-1022.99,-173.4,
90936,62,262,-667,-112,-159.6,355.99,61.4,-1000.52,5358.83,4104.36,421.6,-1022.99,-173.4,
91039,62,312,-1175,-148,-109.6,-152.01,25.4,-1000.52,5358.83,4104.36,421.6,-1022.99,-173.4,
91145,62,419,-1255,-125,-2.6,-232.01,48.4,-1000.52,5358.83,4104.36,421.6,-1022.99,-173.4,
91247,62,261,-749,-29,-160.6,273.99,144.4,-1000.52,5358.83,4104.36,421.6,-1022.99,-173.4,
91351,62,471,-789,-365,49.4,233.99,-191.6,-1000.52,5358.83,4104.36,421.6,-1022.99,-173.4,
91454,62,332,-1086,-147,-89.6,-63.01,26.4,-1000.52,5358.83,4104.36,421.6,-1022.99,-173.4,
91587,63,409,-971,-142,-12.6,51.99,31.4,-1032.62,5388.53,4042.85,421.6,-1022.99,-173.4,
91658,63,401,-853,-176,-20.6,169.99,-2.6,-1032.62,5388.53,4042.85,421.6,-1022.99,-173.4,
91759,63,297,-1237,-266,-124.6,-214.01,-92.6,-1032.62,5388.53,4042.85,421.6,-1022.99,-173.4,
91866,63,443,-853,319,21.4,169.99,492.4,-1032.62,5388.53,4042.85,421.6,-1022.99,-173.4,
91967,63,547,-1117,-15,125.4,-94.01,158.4,-1032.62,5388.53,4042.85,421.6,-1022.99,-173.4,
92070,63,376,-1028,-9,-45.6,-5.01,164.4,-1032.62,5388.53,4042.85,421.6,-1022.99,-173.4,
92171,63,326,-816,-44,-95.6,206.99,129.4,-1032.62,5388.53,4042.85,421.6,-1022.99,-173.4,
92273,63,547,-1054,-109,125.4,-31.01,64.4,-1032.62,5388.53,4042.85,421.6,-1022.99,-173.4,
92376,63,271,-847,-173,-150.6,175.99,0.4,-1032.62,5388.53,4042.85,421.6,-1022.99,-173.4,
92478,63,552,-781,-289,130.4,241.99,-115.6,-1032.62,5388.53,4042.85,421.6,-1022.99,-173.4,
92612,64,520,-1299,-295,98.4,-276.01,-121.6,-1037.33,5455.82,4125.85,421.6,-1022.99,-173.4,
92687,64,507,-916,246,85.4,106.99,419.4,-1037.33,5455.82,4125.85,421.6,-1022.99,-173.4,
92788,64,335,-1037,-296,-86.6,-14.01,-122.6,-1037.33,5455.82,4125.85,421.6,-1022.99,-173.4,
92894,64,-100,-661,-378,-521.6,361.99,-204.6,-1037.33,5455.82,4125.85,421.6,-1022.99,-173.4,
93000,64,552,-951,69,130.4,71.99,242.4,-1037.33,5455.82,4125.85,421.6,-1022.99,-173.4,
93100,64,710,-925,276,288.4,97.99,449.4,-1037.33,5455.82,4125.85,421.6,-1022.99,-173.4,
93201,64,862,-855,-170,440.4,167.99,3.4,-1037.33,5455.82,4125.85,421.6,-1022.99,-173.4,
93301,64,-614,-1683,-494,-1035.6,-660.01,-320.6,-1037.33,5455.82,4125.85,421.6,-1022.99,-173.4,
93411,64,-1590,-1191,-1433,-2011.6,-168.01,-1259.6,-1037.33,5455.82,4125.85,421.6,-1022.99,-173.4,
93523,64,258,-1341,-303,-163.6,-318.01,-129.6,-1037.33,5455.82,4125.85,421.6,-1022.99,-173.4,
93662,65,326,-1284,-27,-95.6,-261.01,146.4,-1314.93,5392.92,4021.44,421.6,-1022.99,-173.4,
93735,65,685,-566,36,263.4,456.99,209.4,-1314.93,5392.92,4021.44,421.6,-1022.99,-173.4,
93837,65,207,-940,-406,-214.6,82.99,-232.6,-1314.93,5392.92,4021.44,421.6,-1022.99,-173.4,
93940,65,415,-963,-425,-6.6,59.99,-251.6,-1314.93,5392.92,4021.44,421.6,-1022.99,-173.4,
94043,65,459,-916,184,37.4,106.99,357.4,-1314.93,5392.92,4021.44,421.6,-1022.99,-173.4,
94143,65,454,-767,5,32.4,255.99,178.4,-1314.93,5392.92,4021.44,421.6,-1022.99,-173.4,
94242,65,267,-883,93,-154.6,139.99,266.4,-1314.93,5392.92,4021.44,421.6,-1022.99,-173.4,
94344,65,358,-993,-29,-63.6,29.99,144.4,-1314.93,5392.92,4021.44,421.6,-1022.99,-173.4,
94445,65,295,-1036,-29,-126.6,-13.01,144.4,-1314.93,5392.92,4021.44,421.6,-1022.99,-173.4,
94550,65,369,-979,-277,-52.6,43.99,-103.6,-1314.93,5392.92,4021.44,421.6,-1022.99,-173.4,
94683,66,271,-1096,-430,-150.6,-73.01,-256.6,-1353.03,5483.21,4107.34,421.6,-1022.99,-173.4,
94758,66,569,-937,-73,147.4,85.99,100.4,-1353.03,5483.21,4107.34,421.6,-1022.99,-173.4,
94860,66,452,-913,-120,30.4,109.99,53.4,-1353.03,5483.21,4107.34,421.6,-1022.99,-173.4,
94960,66,337,-870,-473,-84.6,152.99,-299.6,-1353.03,5483.21,4107.34,421.6,-1022.99,-173.4,
95065,66,214,-1039,-100,-207.6,-16.01,73.4,-1353.03,5483.21,4107.34,421.6,-1022.99,-173.4,
95169,66,385,-938,-112,-36.6,84.99,61.4,-1353.03,5483.21,4107.34,421.6,-1022.99,-173.4,
95269,66,525,-626,-198,103.4,396.99,-24.6,-1353.03,5483.21,4107.34,421.6,-1022.99,-173.4,
95373,66,273,-1182,161,-148.6,-159.01,334.4,-1353.03,5483.21,4107.34,421.6,-1022.99,-173.4,
95478,66,488,-1332,-468,66.4,-309.01,-294.6,-1353.03,5483.21,4107.34,421.6,-1022.99,-173.4,
95583,66,424,-870,-152,2.4,152.99,21.4,-1353.03,5483.21,4107.34,421.6,-1022.99,-173.4,
95714,67,705,-1055,-431,283.4,-32.01,-257.6,-1380.83,5525.9,4084.24,421.6,-1022.99,-173.4,
95789,67,340,-910,92,-81.6,112.99,265.4,-1380.83,5525.9,4084.24,421.6,-1022.99,-173.4,
95889,67,117,-1331,-708,-304.6,-308.01,-534.6,-1380.83,5525.9,4084.24,421.6,-1022.99,-173.4,
95996,67,101,-1226,-524,-320.6,-203.01,-350.6,-1380.83,5525.9,4084.24,421.6,-1022.99,-173.4,
96104,67,166,-1396,-589,-255.6,-373.01,-415.6,-1380.83,5525.9,4084.24,421.6,-1022.99,-173.4,
96211,67,346,-1197,-675,-75.6,-174.01,-501.6,-1380.83,5525.9,4084.24,421.6,-1022.99,-173.4,
96318,67,890,-1467,-151,468.4,-444.01,22.4,-1380.83,5525.9,4084.24,421.6,-1022.99,-173.4,
96421,67,358,-745,80,-63.6,277.99,253.4,-1380.83,5525.9,4084.24,421.6,-1022.99,-173.4,
96523,67,276,-914,-291,-145.6,108.99,-117.6,-1380.83,5525.9,4084.24,421.6,-1022.99,-173.4,
96628,67,536,-836,-120,114.4,186.99,53.4,-1380.83,5525.9,4084.24,421.6,-1022.99,-173.4,
96760,68,442,-1309,-355,20.4,-286.01,-181.6,-1418.93,5441.2,3925.93,421.6,-1022.99,-173.4,
96835,68,331,-931,-186,-90.6,91.99,-12.6,-1418.93,5441.2,3925.93,421.6,-1022.99,-173.4,
96937,68,102,-839,-248,-319.6,183.99,-74.6,-1418.93,5441.2,3925.93,421.6,-1022.99,-173.4,
97041,68,121,-950,-87,-300.6,72.99,86.4,-1418.93,5441.2,3925.93,421.6,-1022.99,-173.4,
97142,68,281,-934,-309,-140.6,88.99,-135.6,-1418.93,5441.2,3925.93,421.6,-1022.99,-173.4,
97247,68,422,-1498,-164,0.4,-475.01,9.4,-1418.93,5441.2,3925.93,421.6,-1022.99,-173.4,
97347,68,539,-1003,-88,117.4,19.99,85.4,-1418.93,5441.2,3925.93,421.6,-1022.99,-173.4,
97448,68,400,-700,148,-21.6,322.99,321.4,-1418.93,5441.2,3925.93,421.6,-1022.99,-173.4,
97550,68,454,-963,-59,32.4,59.99,114.4,-1418.93,5441.2,3925.93,421.6,-1022.99,-173.4,
97650,68,197,-1032,-529,-224.6,-9.01,-355.6,-1418.93,5441.2,3925.93,421.6,-1022.99,-173.4,
97785,69,307,-857,-272,-114.6,165.99,-98.6,-1511.64,5448.29,3911.63,421.6,-1022.99,-173.4,
97859,69,579,-955,-39,157.4,67.99,134.4,-1511.64,5448.29,3911.63,421.6,-1022.99,-173.4,
97960,69,375,-802,23,-46.6,220.99,196.4,-1511.64,5448.29,3911.63,421.6,-1022.99,-173.4,
98061,69,375,-1320,-318,-46.6,-297.01,-144.6,-1511.64,5448.29,3911.63,421.6,-1022.99,-173.4,
98167,69,294,-1234,-715,-127.6,-211.01,-541.6,-1511.64,5448.29,3911.63,421.6,-1022.99,-173.4,
98275,69,268,-1126,-293,-153.6,-103.01,-119.6,-1511.64,5448.29,3911.63,421.6,-1022.99,-173.4,
98382,69,496,-1074,-186,74.4,-51.01,-12.6,-1511.64,5448.29,3911.63,421.6,-1022.99,-173.4,
98486,69,240,-847,-118,-181.6,175.99,55.4,-1511.64,5448.29,3911.63,421.6,-1022.99,-173.4,
98588,69,455,-1229,-583,33.4,-206.01,-409.6,-1511.64,5448.29,3911.63,421.6,-1022.99,-173.4,
98694,69,226,-888,-113,-195.6,134.99,60.4,-1511.64,5448.29,3911.63,421.6,-1022.99,-173.4,
98828,70,393,-936,-341,-28.6,86.99,-167.6,-1571.74,5438.08,3823.62,421.6,-1022.99,-173.4,
98900,70,623,-1060,2,201.4,-37.01,175.4,-1571.74,5438.08,3823.62,421.6,-1022.99,-173.4,
99001,70,432,-1179,-219,10.4,-156.01,-45.6,-1571.74,5438.08,3823.62,421.6,-1022.99,-173.4,
99105,70,424,-902,-306,2.4,120.99,-132.6,-1571.74,5438.08,3823.62,421.6,-1022.99,-173.4,
99207,70,543,-1291,-152,121.4,-268.01,21.4,-1571.74,5438.08,3823.62,421.6,-1022.99,-173.4,
99311,70,420,-968,-158,-1.6,54.99,15.4,-1571.74,5438.08,3823.62,421.6,-1022.99,-173.4,
99411,70,298,-991,66,-123.6,31.99,239.4,-1571.74,5438.08,3823.62,421.6,-1022.99,-173.4,
99512,70,540,-1059,123,118.4,-36.01,296.4,-1571.74,5438.08,3823.62,421.6,-1022.99,-173.4,
99615,70,488,-1142,-187,66.4,-119.01,-13.6,-1571.74,5438.08,3823.62,421.6,-1022.99,-173.4,
99719,70,404,-670,97,-17.6,352.99,270.4,-1571.74,5438.08,3823.62,421.6,-1022.99,-173.4,
99851,71,330,-900,-272,-91.6,122.99,-98.6,-1536.84,5441.28,3889.52,421.6,-1022.99,-173.4,
99923,71,371,-1005,36,-50.6,17.99,209.4,-1536.84,5441.28,3889.52,421.6,-1022.99,-173.4,
100024,71,367,-873,136,-54.6,149.99,309.4,-1536.84,5441.28,3889.52,421.6,-1022.99,-173.4,
100127,71,554,-1147,-96,132.4,-124.01,77.4,-1536.84,5441.28,3889.52,421.6,-1022.99,-173.4,
100232,71,539,-1116,-356,117.4,-93.01,-182.6,-1536.84,5441.28,3889.52,421.6,-1022.99,-173.4,
100337,71,391,-681,171,-30.6,341.99,344.4,-1536.84,5441.28,3889.52,421.6,-1022.99,-173.4,
100441,71,410,-943,-150,-11.6,79.99,23.4,-1536.84,5441.28,3889.52,421.6,-1022.99,-173.4,
100543,71,433,-946,-178,11.4,76.99,-4.6,-1536.84,5441.28,3889.52,421.6,-1022.99,-173.4,
100643,71,391,-1017,-144,-30.6,5.99,29.4,-1536.84,5441.28,3889.52,421.6,-1022.99,-173.4,
100746,71,327,-913,46,-94.6,109.99,219.4,-1536.84,5441.28,3889.52,421.6,-1022.99,-173.4,
100878,72,357,-1039,20,-64.6,-16.01,193.4,-1547.14,5510.17,3982.22,421.6,-1022.99,-173.4,
100951,72,542,-1026,-432,120.4,-3.01,-258.6,-1547.14,5510.17,3982.22,421.6,-1022.99,-173.4,
101056,72,690,-1279,-127,268.4,-256.01,46.4,-1547.14,5510.17,3982.22,421.6,-1022.99,-173.4,
101161,72,542,-1180,-165,120.4,-157.01,8.4,-1547.14,5510.17,3982.22,421.6,-1022.99,-173.4,
101265,72,414,-909,43,-7.6,113.99,216.4,-1547.14,5510.17,3982.22,421.6,-1022.99,-173.4,
101366,72,420,-781,-153,-1.6,241.99,20.4,-1547.14,5510.17,3982.22,421.6,-1022.99,-173.4,
101469,72,420,-1045,-354,-1.6,-22.01,-180.6,-1547.14,5510.17,3982.22,421.6,-1022.99,-173.4,
101573,72,328,-1480,-120,-93.6,-457.01,53.4,-1547.14,5510.17,3982.22,421.6,-1022.99,-173.4,
101679,72,279,-971,-231,-142.6,51.99,-57.6,-1547.14,5510.17,3982.22,421.6,-1022.99,-173.4,
101783,72,223,-808,88,-198.6,214.99,261.4,-1547.14,5510.17,3982.22,421.6,-1022.99,-173.4,
101916,73,322,-886,-209,-99.6,136.99,-35.6,-1547.24,5481.37,4012.51,421.6,-1022.99,-173.4,
101990,73,327,-601,-125,-94.6,421.99,48.4,-1547.24,5481.37,4012.51,421.6,-1022.99,-173.4,
102093,73,345,-1230,-393,-76.6,-207.01,-219.6,-1547.24,5481.37,4012.51,421.6,-1022.99,-173.4,
102201,73,338,-1031,-74,-83.6,-8.01,99.4,-1547.24,5481.37,4012.51,421.6,-1022.99,-173.4,
102302,73,432,-851,126,10.4,171.99,299.4,-1547.24,5481.37,4012.51,421.6,-1022.99,-173.4,
102405,73,400,-845,-206,-21.6,177.99,-32.6,-1547.24,5481.37,4012.51,421.6,-1022.99,-173.4,
102509,73,459,-826,-78,37.4,196.99,95.4,-1547.24,5481.37,4012.51,421.6,-1022.99,-173.4,
102609,73,480,-1033,-112,58.4,-10.01,61.4,-1547.24,5481.37,4012.51,421.6,-1022.99,-173.4,
102713,73,502,-747,-184,80.4,275.99,-10.6,-1547.24,5481.37,4012.51,421.6,-1022.99,-173.4,
102816,73,362,-949,-77,-59.6,73.99,96.4,-1547.24,5481.37,4012.51,421.6,-1022.99,-173.4,
102947,74,451,-885,-33,29.4,137.99,140.4,-1572.15,5604.46,4052.71,421.6,-1022.99,-173.4,
103019,74,344,-870,-209,-77.6,152.99,-35.6,-1572.15,5604.46,4052.71,421.6,-1022.99,-173.4,
103122,74,235,-809,-434,-186.6,213.99,-260.6,-1572.15,5604.46,4052.71,421.6,-1022.99,-173.4,
103229,74,544,-1019,-13,122.4,3.99,160.4,-1572.15,5604.46,4052.71,421.6,-1022.99,-173.4,
103331,74,567,-945,-87,145.4,77.99,86.4,-1572.15,5604.46,4052.71,421.6,-1022.99,-173.4,
103432,74,267,-1391,-352,-154.6,-368.01,-178.6,-1572.15,5604.46,4052.71,421.6,-1022.99,-173.4,
103540,74,-51,-1006,-570,-472.6,16.99,-396.6,-1572.15,5604.46,4052.71,421.6,-1022.99,-173.4,
103647,74,281,-1154,-437,-140.6,-131.01,-263.6,-1572.15,5604.46,4052.71,421.6,-1022.99,-173.4,
103755,74,586,-1025,14,164.4,-2.01,187.4,-1572.15,5604.46,4052.71,421.6,-1022.99,-173.4,
103858,74,660,-1030,102,238.4,-7.01,275.4,-1572.15,5604.46,4052.71,421.6,-1022.99,-173.4,
103991,75,577,-1427,-419,155.4,-404.01,-245.6,-1605.35,5614.05,4024.2,421.6,-1022.99,-173.4,
104068,75,563,-1168,-255,141.4,-145.01,-81.6,-1605.35,5614.05,4024.2,421.6,-1022.99,-173.4,
104174,75,455,-1058,-211,33.4,-35.01,-37.6,-1605.35,5614.05,4024.2,421.6,-1022.99,-173.4,
104279,75,296,-728,129,-125.6,294.99,302.4,-1605.35,5614.05,4024.2,421.6,-1022.99,-173.4,
104383,75,431,-994,-183,9.4,28.99,-9.6,-1605.35,5614.05,4024.2,421.6,-1022.99,-173.4,
104482,75,444,-572,111,22.4,450.99,284.4,-1605.35,5614.05,4024.2,421.6,-1022.99,-173.4,
104585,75,497,-968,-256,75.4,54.99,-82.6,-1605.35,5614.05,4024.2,421.6,-1022.99,-173.4,
104686,75,557,-955,-27,135.4,67.99,146.4,-1605.35,5614.05,4024.2,421.6,-1022.99,-173.4,
104788,75,331,-705,-131,-90.6,317.99,42.4,-1605.35,5614.05,4024.2,421.6,-1022.99,-173.4,
104891,75,456,-1093,-333,34.4,-70.01,-159.6,-1605.35,5614.05,4024.2,421.6,-1022.99,-173.4,
105027,76,332,-1022,-310,-89.6,0.99,-136.6,-1566.25,5670.25,4040.1,421.6,-1022.99,-173.4,
105101,76,475,-565,-120,53.4,457.99,53.4,-1566.25,5670.25,4040.1,421.6,-1022.99,-173.4,
105203,76,406,-921,-11,-15.6,101.99,162.4,-1566.25,5670.25,4040.1,421.6,-1022.99,-173.4,
105306,76,560,-1046,-131,138.4,-23.01,42.4,-1566.25,5670.25,4040.1,421.6,-1022.99,-173.4,
105410,76,428,-1055,-27,6.4,-32.01,146.4,-1566.25,5670.25,4040.1,421.6,-1022.99,-173.4,
105512,76,502,-944,-126,80.4,78.99,47.4,-1566.25,5670.25,4040.1,421.6,-1022.99,-173.4,
105613,76,405,-852,7,-16.6,170.99,180.4,-1566.25,5670.25,4040.1,421.6,-1022.99,-173.4,
105714,76,321,-1054,-264,-100.6,-31.01,-90.6,-1566.25,5670.25,4040.1,421.6,-1022.99,-173.4,
105820,76,472,-1213,-147,50.4,-190.01,26.4,-1566.25,5670.25,4040.1,421.6,-1022.99,-173.4,
105924,76,449,-627,-204,27.4,395.99,-30.6,-1566.25,5670.25,4040.1,421.6,-1022.99,-173.4,
106058,77,668,-852,-380,246.4,170.99,-206.6,-1552.85,5763.34,4080.2,421.6,-1022.99,-173.4,
106133,77,439,-612,-129,17.4,410.99,44.4,-1552.85,5763.34,4080.2,421.6,-1022.99,-173.4,
106234,77,882,-673,263,460.4,349.99,436.4,-1552.85,5763.34,4080.2,421.6,-1022.99,-173.4,
106338,77,513,-1182,-85,91.4,-159.01,88.4,-1552.85,5763.34,4080.2,421.6,-1022.99,-173.4,
106441,77,206,-964,-117,-215.6,58.99,56.4,-1552.85,5763.34,4080.2,421.6,-1022.99,-173.4,
106544,77,-174,-1492,-383,-595.6,-469.01,-209.6,-1552.85,5763.34,4080.2,421.6,-1022.99,-173.4,
106653,77,153,-44,-318,-268.6,978.99,-144.6,-1552.85,5763.34,4080.2,421.6,-1022.99,-173.4,
106759,77,756,-966,126,334.4,56.99,299.4,-1552.85,5763.34,4080.2,421.6,-1022.99,-173.4,
106861,77,928,-919,151,506.4,103.99,324.4,-1552.85,5763.34,4080.2,421.6,-1022.99,-173.4,
106963,77,971,-967,-214,549.4,55.99,-40.6,-1552.85,5763.34,4080.2,421.6,-1022.99,-173.4,
107098,78,513,-713,203,91.4,309.99,376.4,-1440.25,5919.24,4144.99,421.6,-1022.99,-173.4,
107169,78,513,-1377,-443,91.4,-354.01,-269.6,-1440.25,5919.24,4144.99,421.6,-1022.99,-173.4,
107275,78,501,-1033,-368,79.4,-10.01,-194.6,-1440.25,5919.24,4144.99,421.6,-1022.99,-173.4,
107380,78,120,-809,33,-301.6,213.99,206.4,-1440.25,5919.24,4144.99,421.6,-1022.99,-173.4,
107484,78,1015,-133,-54,593.4,889.99,119.4,-1440.25,5919.24,4144.99,421.6,-1022.99,-173.4,
107588,78,1511,-1177,761,1089.4,-154.01,934.4,-1440.25,5919.24,4144.99,421.6,-1022.99,-173.4,
107695,78,838,-1057,331,416.4,-34.01,504.4,-1440.25,5919.24,4144.99,421.6,-1022.99,-173.4,
107799,78,-49,-665,-303,-470.6,357.99,-129.6,-1440.25,5919.24,4144.99,421.6,-1022.99,-173.4,
107906,78,40,-832,-240,-381.6,190.99,-66.6,-1440.25,5919.24,4144.99,421.6,-1022.99,-173.4,
108010,78,490,-1342,-325,68.4,-319.01,-151.6,-1440.25,5919.24,4144.99,421.6,-1022.99,-173.4,
108146,79,263,-1490,-709,-158.6,-467.01,-535.6,-1312.66,6028.43,4277.89,421.6,-1022.99,-173.4,
108224,79,322,-1084,-344,-99.6,-61.01,-170.6,-1312.66,6028.43,4277.89,421.6,-1022.99,-173.4,
